simulatorType,day,roomId,shortage
dynamic,55,37,3
dynamic,55,38,1
dynamic,55,39,0
dynamic,55,40,0
dynamic,55,41,0
dynamic,55,42,1
dynamic,55,43,2
dynamic,55,44,2
dynamic,55,45,0
dynamic,55,46,2
dynamic,55,47,0
dynamic,55,48,0
dynamic,55,49,0
dynamic,55,50,4
dynamic,55,51,0
dynamic,55,52,0
dynamic,55,53,0
dynamic,55,54,6
dynamic,55,55,0
dynamic,55,56,2
dynamic,55,57,0
dynamic,55,58,0
dynamic,55,59,0
dynamic,55,60,0
dynamic,55,61,0
dynamic,55,62,0
dynamic,55,63,0
dynamic,55,64,0
dynamic,55,65,0
dynamic,55,66,0
dynamic,55,67,0
dynamic,55,68,0
dynamic,55,69,0
dynamic,55,70,0
dynamic,55,71,0
dynamic,55,72,2
dynamic,55,73,0
dynamic,55,74,1
dynamic,55,75,0
dynamic,55,76,0
dynamic,55,77,0
dynamic,55,78,0
dynamic,55,79,2
dynamic,55,80,0
dynamic,55,81,0
dynamic,55,82,0
dynamic,55,83,0
dynamic,55,84,0
dynamic,55,85,1
dynamic,55,86,0
dynamic,55,87,0
dynamic,55,88,0
dynamic,55,89,1
dynamic,55,90,0
dynamic,55,91,0
dynamic,55,92,0
dynamic,55,93,0
dynamic,55,94,0
dynamic,55,95,0
dynamic,55,96,0
dynamic,55,97,0
dynamic,55,98,0
dynamic,55,99,0
static,56,0,0
static,56,1,0
static,56,2,0
static,56,3,0
static,56,4,0
static,56,5,0
static,56,6,0
static,56,7,0
static,56,8,0
static,56,9,0
static,56,10,0
static,56,11,0
static,56,12,0
static,56,13,0
static,56,14,0
static,56,15,0
static,56,16,0
static,56,17,0
static,56,18,0
static,56,19,0
static,56,20,0
static,56,21,3
static,56,22,0
static,56,23,4
static,56,24,0
static,56,25,0
static,56,26,0
static,56,27,0
static,56,28,0
static,56,29,2
static,56,30,0
static,56,31,2
static,56,32,0
static,56,33,1
static,56,34,0
static,56,35,0
static,56,36,0
static,56,37,8
static,56,38,0
static,56,39,0
static,56,40,0
static,56,41,0
static,56,42,4
static,56,43,0
static,56,44,2
static,56,45,0
static,56,46,0
static,56,47,4
static,56,48,0
static,56,49,0
static,56,50,3
static,56,51,0
static,56,52,0
static,56,53,0
static,56,54,4
static,56,55,0
static,56,56,3
static,56,57,0
static,56,58,0
static,56,59,4
static,56,60,0
static,56,61,1
static,56,62,0
static,56,63,3
static,56,64,0
static,56,65,0
static,56,66,2
static,56,67,0
static,56,68,0
static,56,69,1
static,56,70,0
static,56,71,0
static,56,72,0
static,56,73,0
static,56,74,0
static,56,75,1
static,56,76,0
static,56,77,0
static,56,78,0
static,56,79,0
static,56,80,0
static,56,81,0
static,56,82,0
static,56,83,2
static,56,84,0
static,56,85,0
static,56,86,0
static,56,87,0
static,56,88,0
static,56,89,2
static,56,90,0
static,56,91,0
static,56,92,0
static,56,93,0
static,56,94,0
static,56,95,0
static,56,96,0
static,56,97,0
static,56,98,0
static,56,99,10
dynamic,56,0,0
dynamic,56,1,0
dynamic,56,2,0
dynamic,56,3,0
dynamic,56,4,0
dynamic,56,5,0
dynamic,56,6,0
dynamic,56,7,0
dynamic,56,8,0
dynamic,56,9,0
dynamic,56,10,0
dynamic,56,11,0
dynamic,56,12,0
dynamic,56,13,0
dynamic,56,14,0
dynamic,56,15,0
dynamic,56,16,0
dynamic,56,17,3
dynamic,56,18,0
dynamic,56,19,0
dynamic,56,20,0
dynamic,56,21,3
dynamic,56,22,4
dynamic,56,23,0
dynamic,56,24,0
dynamic,56,25,3
dynamic,56,26,0
dynamic,56,27,0
dynamic,56,28,0
dynamic,56,29,4
dynamic,56,30,0
dynamic,56,31,5
dynamic,56,32,0
dynamic,56,33,3
dynamic,56,34,0
dynamic,56,35,3
dynamic,56,36,0
dynamic,56,37,0
dynamic,56,38,2
dynamic,56,39,0
dynamic,56,40,0
dynamic,56,41,0
dynamic,56,42,6
dynamic,56,43,0
dynamic,56,44,1
dynamic,56,45,0
dynamic,56,46,0
dynamic,56,47,0
dynamic,56,48,0
dynamic,56,49,0
dynamic,56,50,3
dynamic,56,51,0
dynamic,56,52,0
dynamic,56,53,0
dynamic,56,54,8
dynamic,56,55,0
dynamic,56,56,2
dynamic,56,57,0
dynamic,56,58,1
dynamic,56,59,0
dynamic,56,60,0
dynamic,56,61,0
dynamic,56,62,0
dynamic,56,63,0
dynamic,56,64,0
dynamic,56,65,0
dynamic,56,66,0
dynamic,56,67,0
dynamic,56,68,0
dynamic,56,69,2
dynamic,56,70,0
dynamic,56,71,0
dynamic,56,72,0
dynamic,56,73,0
dynamic,56,74,0
dynamic,56,75,1
dynamic,56,76,0
dynamic,56,77,0
dynamic,56,78,0
dynamic,56,79,1
dynamic,56,80,0
dynamic,56,81,0
dynamic,56,82,0
dynamic,56,83,0
dynamic,56,84,0
dynamic,56,85,3
dynamic,56,86,0
dynamic,56,87,0
dynamic,56,88,0
dynamic,56,89,4
dynamic,56,90,0
dynamic,56,91,0
dynamic,56,92,0
dynamic,56,93,0
dynamic,56,94,0
dynamic,56,95,0
dynamic,56,96,0
dynamic,56,97,0
dynamic,56,98,0
dynamic,56,99,3
static,57,0,2
static,57,1,0
static,57,2,0
static,57,3,0
static,57,4,0
static,57,5,4
static,57,6,0
static,57,7,0
static,57,8,0
static,57,9,0
static,57,10,0
static,57,11,0
static,57,12,0
static,57,13,0
static,57,14,0
static,57,15,0
static,57,16,3
static,57,17,2
static,57,18,0
static,57,19,0
static,57,20,0
static,57,21,0
static,57,22,0
static,57,23,0
static,57,24,0
static,57,25,2
static,57,26,0
static,57,27,0
static,57,28,0
static,57,29,0
static,57,30,0
static,57,31,0
static,57,32,0
static,57,33,0
static,57,34,0
static,57,35,0
static,57,36,0
static,57,37,0
static,57,38,0
static,57,39,0
static,57,40,0
static,57,41,0
static,57,42,3
static,57,43,5
static,57,44,6
static,57,45,0
static,57,46,0
static,57,47,2
static,57,48,3
static,57,49,0
static,57,50,2
static,57,51,2
static,57,52,0
static,57,53,0
static,57,54,4
static,57,55,0
static,57,56,0
static,57,57,0
static,57,58,1
static,57,59,0
static,57,60,0
static,57,61,0
static,57,62,0
static,57,63,3
static,57,64,0
static,57,65,0
static,57,66,3
static,57,67,0
static,57,68,1
static,57,69,1
static,57,70,0
static,57,71,1
static,57,72,2
static,57,73,0
static,57,74,0
static,57,75,1
static,57,76,0
static,57,77,0
static,57,78,0
static,57,79,3
static,57,80,0
static,57,81,1
static,57,82,0
static,57,83,2
static,57,84,0
static,57,85,1
static,57,86,3
static,57,87,0
static,57,88,0
static,57,89,2
static,57,90,0
static,57,91,3
static,57,92,0
static,57,93,1
static,57,94,0
static,57,95,0
static,57,96,1
static,57,97,0
static,57,98,0
static,57,99,2
dynamic,57,0,0
dynamic,57,1,0
dynamic,57,2,0
dynamic,57,3,0
dynamic,57,4,0
dynamic,57,5,0
dynamic,57,6,0
dynamic,57,7,0
dynamic,57,8,0
dynamic,57,9,0
dynamic,57,10,0
dynamic,57,11,4
dynamic,57,12,2
dynamic,57,13,0
dynamic,57,14,0
dynamic,57,15,0
dynamic,57,16,0
dynamic,57,17,3
dynamic,57,18,0
dynamic,57,19,0
dynamic,57,20,0
dynamic,57,21,0
dynamic,57,22,0
dynamic,57,23,0
dynamic,57,24,0
dynamic,57,25,0
dynamic,57,26,0
dynamic,57,27,0
dynamic,57,28,0
dynamic,57,29,0
dynamic,57,30,0
dynamic,57,31,0
dynamic,57,32,0
dynamic,57,33,0
dynamic,57,34,0
dynamic,57,35,0
dynamic,57,36,0
dynamic,57,37,0
dynamic,57,38,2
dynamic,57,39,0
dynamic,57,40,0
dynamic,57,41,0
dynamic,57,42,2
dynamic,57,43,2
dynamic,57,44,6
dynamic,57,45,0
dynamic,57,46,5
dynamic,57,47,1
dynamic,57,48,0
dynamic,57,49,0
dynamic,57,50,0
dynamic,57,51,0
dynamic,57,52,0
dynamic,57,53,0
dynamic,57,54,3
dynamic,57,55,2
dynamic,57,56,2
dynamic,57,57,0
dynamic,57,58,1
dynamic,57,59,1
dynamic,57,60,1
dynamic,57,61,0
dynamic,57,62,0
dynamic,57,63,2
dynamic,57,64,0
dynamic,57,65,0
dynamic,57,66,0
dynamic,57,67,0
dynamic,57,68,0
dynamic,57,69,6
dynamic,57,70,0
dynamic,57,71,1
dynamic,57,72,3
dynamic,57,73,0
dynamic,57,74,0
dynamic,57,75,0
dynamic,57,76,0
dynamic,57,77,0
dynamic,57,78,0
dynamic,57,79,5
dynamic,57,80,2
dynamic,57,81,0
dynamic,57,82,0
dynamic,57,83,0
dynamic,57,84,1
dynamic,57,85,1
dynamic,57,86,2
dynamic,57,87,0
dynamic,57,88,0
dynamic,57,89,4
dynamic,57,90,0
dynamic,57,91,0
dynamic,57,92,0
dynamic,57,93,0
dynamic,57,94,0
dynamic,57,95,0
dynamic,57,96,1
dynamic,57,97,0
dynamic,57,98,0
dynamic,57,99,4
static,58,0,3
static,58,1,0
static,58,2,0
static,58,3,0
static,58,4,1
static,58,5,3
static,58,6,0
static,58,7,0
static,58,8,0
static,58,9,0
static,58,10,0
static,58,11,0
static,58,12,0
static,58,13,4
static,58,14,0
static,58,15,1
static,58,16,1
static,58,17,1
static,58,18,0
static,58,19,4
static,58,20,0
static,58,21,0
static,58,22,0
static,58,23,0
static,58,24,0
static,58,25,2
static,58,26,0
static,58,27,0
static,58,28,3
static,58,29,0
static,58,30,0
static,58,31,1
static,58,32,0
static,58,33,0
static,58,34,0
static,58,35,0
static,58,36,0
static,58,37,0
static,58,38,2
static,58,39,0
static,58,40,0
static,58,41,0
static,58,42,0
static,58,43,0
static,58,44,0
static,58,45,0
static,58,46,0
static,58,47,0
static,58,48,0
static,58,49,0
static,58,50,1
static,58,51,0
static,58,52,0
static,58,53,0
static,58,54,0
static,58,55,0
static,58,56,0
static,58,57,0
static,58,58,0
static,58,59,0
static,58,60,1
static,58,61,0
static,58,62,0
static,58,63,4
static,58,64,4
static,58,65,4
static,58,66,0
static,58,67,0
static,58,68,10
static,58,69,2
static,58,70,1
static,58,71,3
static,58,72,7
static,58,73,4
static,58,74,3
static,58,75,1
static,58,76,8
static,58,77,3
static,58,78,0
static,58,79,6
static,58,80,2
static,58,81,2
static,58,82,0
static,58,83,2
static,58,84,1
static,58,85,0
static,58,86,1
static,58,87,0
static,58,88,0
static,58,89,9
static,58,90,4
static,58,91,2
static,58,92,0
static,58,93,1
static,58,94,0
static,58,95,5
static,58,96,0
static,58,97,0
static,58,98,0
static,58,99,10
dynamic,58,0,0
dynamic,58,1,5
dynamic,58,2,0
dynamic,58,3,0
dynamic,58,4,0
dynamic,58,5,0
dynamic,58,6,0
dynamic,58,7,0
dynamic,58,8,0
dynamic,58,9,0
dynamic,58,10,0
dynamic,58,11,1
dynamic,58,12,3
dynamic,58,13,0
dynamic,58,14,0
dynamic,58,15,4
dynamic,58,16,0
dynamic,58,17,1
dynamic,58,18,0
dynamic,58,19,2
dynamic,58,20,0
dynamic,58,21,0
dynamic,58,22,0
dynamic,58,23,0
dynamic,58,24,0
dynamic,58,25,0
dynamic,58,26,0
dynamic,58,27,0
dynamic,58,28,0
dynamic,58,29,0
dynamic,58,30,0
dynamic,58,31,0
dynamic,58,32,0
dynamic,58,33,0
dynamic,58,34,0
dynamic,58,35,0
dynamic,58,36,0
dynamic,58,37,0
dynamic,58,38,0
dynamic,58,39,0
dynamic,58,40,0
dynamic,58,41,0
dynamic,58,42,0
dynamic,58,43,0
dynamic,58,44,0
dynamic,58,45,0
dynamic,58,46,1
dynamic,58,47,0
dynamic,58,48,0
dynamic,58,49,0
dynamic,58,50,0
dynamic,58,51,0
dynamic,58,52,0
dynamic,58,53,0
dynamic,58,54,1
dynamic,58,55,0
dynamic,58,56,0
dynamic,58,57,0
dynamic,58,58,0
dynamic,58,59,0
dynamic,58,60,2
dynamic,58,61,2
dynamic,58,62,1
dynamic,58,63,5
dynamic,58,64,0
dynamic,58,65,6
dynamic,58,66,3
dynamic,58,67,0
dynamic,58,68,4
dynamic,58,69,9
dynamic,58,70,0
dynamic,58,71,1
dynamic,58,72,4
dynamic,58,73,11
dynamic,58,74,1
dynamic,58,75,4
dynamic,58,76,0
dynamic,58,77,0
dynamic,58,78,0
dynamic,58,79,3
dynamic,58,80,0
dynamic,58,81,0
dynamic,58,82,0
dynamic,58,83,1
dynamic,58,84,3
dynamic,58,85,3
dynamic,58,86,1
dynamic,58,87,0
dynamic,58,88,0
dynamic,58,89,2
dynamic,58,90,0
dynamic,58,91,3
dynamic,58,92,0
dynamic,58,93,0
dynamic,58,94,0
dynamic,58,95,0
dynamic,58,96,0
dynamic,58,97,0
dynamic,58,98,0
dynamic,58,99,4
static,59,0,1
static,59,1,0
static,59,2,0
static,59,3,0
static,59,4,4
static,59,5,2
static,59,6,0
static,59,7,0
static,59,8,0
static,59,9,0
static,59,10,0
static,59,11,0
static,59,12,2
static,59,13,4
static,59,14,0
static,59,15,2
static,59,16,0
static,59,17,3
static,59,18,0
static,59,19,1
static,59,20,0
static,59,21,0
static,59,22,0
static,59,23,0
static,59,24,0
static,59,25,6
static,59,26,0
static,59,27,0
static,59,28,0
static,59,29,0
static,59,30,0
static,59,31,1
static,59,32,0
static,59,33,3
static,59,34,0
static,59,35,0
static,59,36,0
static,59,37,0
static,59,38,1
static,59,39,0
static,59,40,0
static,59,41,0
static,59,42,0
static,59,43,0
static,59,44,2
static,59,45,0
static,59,46,0
static,59,47,0
static,59,48,0
static,59,49,0
static,59,50,3
static,59,51,0
static,59,52,0
static,59,53,0
static,59,54,8
static,59,55,0
static,59,56,0
static,59,57,0
static,59,58,0
static,59,59,0
static,59,60,0
static,59,61,0
static,59,62,0
static,59,63,2
static,59,64,0
static,59,65,0
static,59,66,0
static,59,67,0
static,59,68,0
static,59,69,0
static,59,70,0
static,59,71,0
static,59,72,0
static,59,73,0
static,59,74,1
static,59,75,0
static,59,76,0
static,59,77,0
static,59,78,0
static,59,79,0
static,59,80,3
static,59,81,2
static,59,82,0
static,59,83,2
static,59,84,3
static,59,85,3
static,59,86,3
static,59,87,0
static,59,88,0
static,59,89,2
static,59,90,4
static,59,91,2
static,59,92,0
static,59,93,2
static,59,94,0
static,59,95,2
static,59,96,2
static,59,97,5
static,59,98,0
static,59,99,3
dynamic,59,0,0
dynamic,59,1,3
dynamic,59,2,0
dynamic,59,3,0
dynamic,59,4,5
dynamic,59,5,3
dynamic,59,6,0
dynamic,59,7,0
dynamic,59,8,1
dynamic,59,9,0
dynamic,59,10,0
dynamic,59,11,2
dynamic,59,12,2
dynamic,59,13,0
dynamic,59,14,0
dynamic,59,15,2
dynamic,59,16,0
dynamic,59,17,4
dynamic,59,18,0
dynamic,59,19,0
dynamic,59,20,0
dynamic,59,21,0
dynamic,59,22,0
dynamic,59,23,0
dynamic,59,24,0
dynamic,59,25,0
dynamic,59,26,0
dynamic,59,27,0
dynamic,59,28,0
dynamic,59,29,0
dynamic,59,30,0
dynamic,59,31,0
dynamic,59,32,0
dynamic,59,33,4
dynamic,59,34,0
dynamic,59,35,0
dynamic,59,36,0
dynamic,59,37,1
dynamic,59,38,2
dynamic,59,39,0
dynamic,59,40,0
dynamic,59,41,0
dynamic,59,42,0
dynamic,59,43,0
dynamic,59,44,0
dynamic,59,45,0
dynamic,59,46,2
dynamic,59,47,0
dynamic,59,48,1
dynamic,59,49,0
dynamic,59,50,0
dynamic,59,51,0
dynamic,59,52,0
dynamic,59,53,0
dynamic,59,54,0
dynamic,59,55,0
dynamic,59,56,0
dynamic,59,57,0
dynamic,59,58,0
dynamic,59,59,0
dynamic,59,60,0
dynamic,59,61,0
dynamic,59,62,0
dynamic,59,63,0
dynamic,59,64,0
dynamic,59,65,0
dynamic,59,66,0
dynamic,59,67,0
dynamic,59,68,0
dynamic,59,69,1
dynamic,59,70,0
dynamic,59,71,0
dynamic,59,72,0
dynamic,59,73,0
dynamic,59,74,0
dynamic,59,75,0
dynamic,59,76,0
dynamic,59,77,0
dynamic,59,78,0
dynamic,59,79,0
dynamic,59,80,0
dynamic,59,81,0
dynamic,59,82,0
dynamic,59,83,2
dynamic,59,84,0
dynamic,59,85,3
dynamic,59,86,7
dynamic,59,87,0
dynamic,59,88,0
dynamic,59,89,1
dynamic,59,90,0
dynamic,59,91,0
dynamic,59,92,8
dynamic,59,93,0
dynamic,59,94,0
dynamic,59,95,0
dynamic,59,96,2
dynamic,59,97,0
dynamic,59,98,0
dynamic,59,99,4
static,60,0,2
static,60,1,2
static,60,2,1
static,60,3,1
static,60,4,2
static,60,5,0
static,60,6,1
static,60,7,0
static,60,8,5
static,60,9,2
static,60,10,5
static,60,11,2
static,60,12,0
static,60,13,1
static,60,14,0
static,60,15,2
static,60,16,0
static,60,17,1
static,60,18,0
static,60,19,1
static,60,20,0
static,60,21,0
static,60,22,0
static,60,23,3
static,60,24,0
static,60,25,0
static,60,26,0
static,60,27,0
static,60,28,0
static,60,29,0
static,60,30,0
static,60,31,3
static,60,32,0
static,60,33,3
static,60,34,0
static,60,35,1
static,60,36,0
static,60,37,2
static,60,38,6
static,60,39,0
static,60,40,0
static,60,41,0
static,60,42,0
static,60,43,0
static,60,44,3
static,60,45,0
static,60,46,0
static,60,47,0
static,60,48,1
static,60,49,0
static,60,50,2
static,60,51,0
static,60,52,0
static,60,53,0
static,60,54,0
static,60,55,0
static,60,56,0
static,60,57,0
static,60,58,0
static,60,59,0
static,60,60,0
static,60,61,0
static,60,62,0
static,60,63,1
static,60,64,0
static,60,65,0
static,60,66,0
static,60,67,0
static,60,68,0
static,60,69,1
static,60,70,0
static,60,71,1
static,60,72,0
static,60,73,0
static,60,74,2
static,60,75,0
static,60,76,0
static,60,77,0
static,60,78,0
static,60,79,0
static,60,80,0
static,60,81,0
static,60,82,0
static,60,83,1
static,60,84,0
static,60,85,0
static,60,86,0
static,60,87,0
static,60,88,0
static,60,89,0
static,60,90,0
static,60,91,0
static,60,92,0
static,60,93,0
static,60,94,0
static,60,95,0
static,60,96,0
static,60,97,0
static,60,98,0
static,60,99,0
dynamic,60,0,1
dynamic,60,1,8
dynamic,60,2,0
dynamic,60,3,2
dynamic,60,4,0
dynamic,60,5,2
dynamic,60,6,0
dynamic,60,7,0
dynamic,60,8,0
dynamic,60,9,6
dynamic,60,10,0
dynamic,60,11,2
dynamic,60,12,6
dynamic,60,13,4
dynamic,60,14,0
dynamic,60,15,2
dynamic,60,16,0
dynamic,60,17,0
dynamic,60,18,0
dynamic,60,19,1
dynamic,60,20,0
dynamic,60,21,0
dynamic,60,22,4
dynamic,60,23,0
dynamic,60,24,0
dynamic,60,25,4
dynamic,60,26,0
dynamic,60,27,0
dynamic,60,28,0
dynamic,60,29,2
dynamic,60,30,0
dynamic,60,31,1
dynamic,60,32,0
dynamic,60,33,0
dynamic,60,34,0
dynamic,60,35,0
dynamic,60,36,0
dynamic,60,37,2
dynamic,60,38,1
dynamic,60,39,0
dynamic,60,40,0
dynamic,60,41,0
dynamic,60,42,5
dynamic,60,43,0
dynamic,60,44,0
dynamic,60,45,0
dynamic,60,46,1
dynamic,60,47,6
dynamic,60,48,3
dynamic,60,49,0
dynamic,60,50,1
dynamic,60,51,0
dynamic,60,52,0
dynamic,60,53,0
dynamic,60,54,10
dynamic,60,55,0
dynamic,60,56,0
dynamic,60,57,0
dynamic,60,58,0
dynamic,60,59,1
dynamic,60,60,0
dynamic,60,61,0
dynamic,60,62,0
dynamic,60,63,5
dynamic,60,64,0
dynamic,60,65,0
dynamic,60,66,0
dynamic,60,67,0
dynamic,60,68,0
dynamic,60,69,1
dynamic,60,70,0
dynamic,60,71,0
dynamic,60,72,0
dynamic,60,73,0
dynamic,60,74,0
dynamic,60,75,0
dynamic,60,76,0
dynamic,60,77,0
dynamic,60,78,0
dynamic,60,79,2
dynamic,60,80,0
dynamic,60,81,0
dynamic,60,82,0
dynamic,60,83,0
dynamic,60,84,0
dynamic,60,85,1
dynamic,60,86,0
dynamic,60,87,0
dynamic,60,88,0
dynamic,60,89,3
dynamic,60,90,0
dynamic,60,91,0
dynamic,60,92,0
dynamic,60,93,0
dynamic,60,94,0
dynamic,60,95,0
dynamic,60,96,0
dynamic,60,97,0
dynamic,60,98,0
dynamic,60,99,0
static,61,0,0
static,61,1,0
static,61,2,0
static,61,3,0
static,61,4,0
static,61,5,0
static,61,6,0
static,61,7,0
static,61,8,0
static,61,9,0
static,61,10,0
static,61,11,0
static,61,12,0
static,61,13,0
static,61,14,0
static,61,15,0
static,61,16,0
static,61,17,0
static,61,18,0
static,61,19,0
static,61,20,0
static,61,21,0
static,61,22,0
static,61,23,3
static,61,24,0
static,61,25,1
static,61,26,0
static,61,27,0
static,61,28,2
static,61,29,0
static,61,30,0
static,61,31,3
static,61,32,0
static,61,33,2
static,61,34,0
static,61,35,1
static,61,36,0
static,61,37,2
static,61,38,1
static,61,39,2
static,61,40,0
static,61,41,0
static,61,42,1
static,61,43,0
static,61,44,2
static,61,45,0
static,61,46,0
static,61,47,0
static,61,48,2
static,61,49,0
static,61,50,5
static,61,51,0
static,61,52,0
static,61,53,0
static,61,54,2
static,61,55,0
static,61,56,1
static,61,57,0
static,61,58,2
static,61,59,0
static,61,60,0
static,61,61,0
static,61,62,0
static,61,63,0
static,61,64,0
static,61,65,0
static,61,66,0
static,61,67,0
static,61,68,0
static,61,69,6
static,61,70,0
static,61,71,0
static,61,72,0
static,61,73,0
static,61,74,3
static,61,75,3
static,61,76,0
static,61,77,0
static,61,78,0
static,61,79,1
static,61,80,1
static,61,81,0
static,61,82,0
static,61,83,2
static,61,84,0
static,61,85,0
static,61,86,0
static,61,87,0
static,61,88,0
static,61,89,0
static,61,90,0
static,61,91,2
static,61,92,0
static,61,93,0
static,61,94,0
static,61,95,0
static,61,96,1
static,61,97,0
static,61,98,0
static,61,99,3
dynamic,61,0,0
dynamic,61,1,0
dynamic,61,2,0
dynamic,61,3,0
dynamic,61,4,0
dynamic,61,5,0
dynamic,61,6,0
dynamic,61,7,0
dynamic,61,8,0
dynamic,61,9,0
dynamic,61,10,0
dynamic,61,11,0
dynamic,61,12,0
dynamic,61,13,0
dynamic,61,14,0
dynamic,61,15,0
dynamic,61,16,0
dynamic,61,17,0
dynamic,61,18,0
dynamic,61,19,0
dynamic,61,20,0
dynamic,61,21,0
dynamic,61,22,3
dynamic,61,23,0
dynamic,61,24,0
dynamic,61,25,5
dynamic,61,26,0
dynamic,61,27,0
dynamic,61,28,1
dynamic,61,29,2
dynamic,61,30,0
dynamic,61,31,1
dynamic,61,32,0
dynamic,61,33,4
dynamic,61,34,1
dynamic,61,35,2
dynamic,61,36,0
dynamic,61,37,3
dynamic,61,38,5
dynamic,61,39,0
dynamic,61,40,0
dynamic,61,41,0
dynamic,61,42,4
dynamic,61,43,0
dynamic,61,44,1
dynamic,61,45,0
dynamic,61,46,6
dynamic,61,47,2
dynamic,61,48,1
dynamic,61,49,0
dynamic,61,50,1
dynamic,61,51,0
dynamic,61,52,0
dynamic,61,53,0
dynamic,61,54,5
dynamic,61,55,0
dynamic,61,56,0
dynamic,61,57,0
dynamic,61,58,2
dynamic,61,59,3
dynamic,61,60,0
dynamic,61,61,0
dynamic,61,62,0
dynamic,61,63,6
dynamic,61,64,0
dynamic,61,65,0
dynamic,61,66,0
dynamic,61,67,0
dynamic,61,68,0
dynamic,61,69,8
dynamic,61,70,0
dynamic,61,71,0
dynamic,61,72,0
dynamic,61,73,0
dynamic,61,74,2
dynamic,61,75,0
dynamic,61,76,0
dynamic,61,77,0
dynamic,61,78,0
dynamic,61,79,1
dynamic,61,80,3
dynamic,61,81,0
dynamic,61,82,0
dynamic,61,83,0
dynamic,61,84,0
dynamic,61,85,2
dynamic,61,86,0
dynamic,61,87,0
dynamic,61,88,0
dynamic,61,89,3
dynamic,61,90,0
dynamic,61,91,2
dynamic,61,92,0
dynamic,61,93,0
dynamic,61,94,0
dynamic,61,95,0
dynamic,61,96,0
dynamic,61,97,0
dynamic,61,98,0
dynamic,61,99,2
static,62,0,0
static,62,1,0
static,62,2,1
static,62,3,0
static,62,4,0
static,62,5,4
static,62,6,0
static,62,7,0
static,62,8,0
static,62,9,0
static,62,10,0
static,62,11,0
static,62,12,2
static,62,13,0
static,62,14,0
static,62,15,3
static,62,16,0
static,62,17,1
static,62,18,0
static,62,19,1
static,62,20,0
static,62,21,0
static,62,22,0
static,62,23,0
static,62,24,0
static,62,25,0
static,62,26,0
static,62,27,0
static,62,28,0
static,62,29,0
static,62,30,0
static,62,31,0
static,62,32,0
static,62,33,0
static,62,34,0
static,62,35,0
static,62,36,0
static,62,37,0
static,62,38,0
static,62,39,0
static,62,40,0
static,62,41,0
static,62,42,3
static,62,43,0
static,62,44,0
static,62,45,0
static,62,46,0
static,62,47,1
static,62,48,1
static,62,49,1
static,62,50,0
static,62,51,0
static,62,52,0
static,62,53,1
static,62,54,8
static,62,55,0
static,62,56,0
static,62,57,0
static,62,58,0
static,62,59,2
static,62,60,1
static,62,61,0
static,62,62,0
static,62,63,1
static,62,64,0
static,62,65,0
static,62,66,0
static,62,67,0
static,62,68,0
static,62,69,4
static,62,70,0
static,62,71,1
static,62,72,0
static,62,73,0
static,62,74,1
static,62,75,2
static,62,76,0
static,62,77,0
static,62,78,0
static,62,79,5
static,62,80,1
static,62,81,0
static,62,82,0
static,62,83,3
static,62,84,2
static,62,85,0
static,62,86,0
static,62,87,0
static,62,88,0
static,62,89,2
static,62,90,0
static,62,91,4
static,62,92,0
static,62,93,1
static,62,94,0
static,62,95,0
static,62,96,1
static,62,97,0
static,62,98,0
static,62,99,3
dynamic,62,0,0
dynamic,62,1,0
dynamic,62,2,1
dynamic,62,3,0
dynamic,62,4,0
dynamic,62,5,0
dynamic,62,6,0
dynamic,62,7,0
dynamic,62,8,0
dynamic,62,9,0
dynamic,62,10,0
dynamic,62,11,1
dynamic,62,12,0
dynamic,62,13,0
dynamic,62,14,0
dynamic,62,15,0
dynamic,62,16,0
dynamic,62,17,2
dynamic,62,18,0
dynamic,62,19,0
dynamic,62,20,0
dynamic,62,21,0
dynamic,62,22,0
dynamic,62,23,0
dynamic,62,24,0
dynamic,62,25,1
dynamic,62,26,0
dynamic,62,27,0
dynamic,62,28,0
dynamic,62,29,0
dynamic,62,30,0
dynamic,62,31,0
dynamic,62,32,0
dynamic,62,33,0
dynamic,62,34,0
dynamic,62,35,0
dynamic,62,36,0
dynamic,62,37,0
dynamic,62,38,1
dynamic,62,39,0
dynamic,62,40,0
dynamic,62,41,0
dynamic,62,42,3
dynamic,62,43,1
dynamic,62,44,2
dynamic,62,45,0
dynamic,62,46,3
dynamic,62,47,2
dynamic,62,48,1
dynamic,62,49,0
dynamic,62,50,0
dynamic,62,51,0
dynamic,62,52,0
dynamic,62,53,0
dynamic,62,54,11
dynamic,62,55,4
dynamic,62,56,3
dynamic,62,57,0
dynamic,62,58,3
dynamic,62,59,5
dynamic,62,60,2
dynamic,62,61,1
dynamic,62,62,0
dynamic,62,63,1
dynamic,62,64,0
dynamic,62,65,0
dynamic,62,66,0
dynamic,62,67,0
dynamic,62,68,0
dynamic,62,69,3
dynamic,62,70,0
dynamic,62,71,0
dynamic,62,72,0
dynamic,62,73,0
dynamic,62,74,10
dynamic,62,75,0
dynamic,62,76,0
dynamic,62,77,0
dynamic,62,78,0
dynamic,62,79,5
dynamic,62,80,1
dynamic,62,81,0
dynamic,62,82,0
dynamic,62,83,0
dynamic,62,84,0
dynamic,62,85,2
dynamic,62,86,0
dynamic,62,87,0
dynamic,62,88,0
dynamic,62,89,4
dynamic,62,90,0
dynamic,62,91,2
dynamic,62,92,0
dynamic,62,93,0
dynamic,62,94,0
dynamic,62,95,0
dynamic,62,96,0
dynamic,62,97,0
dynamic,62,98,0
