roomId,pos,day
8,(5:7),99
20,(11:5),99
25,(13:2),99
44,(16:12),99
49,(14:12),99
55,(18:17),99
69,(6:8),99
71,(7:14),99
80,(4:19),99
82,(3:17),99
84,(3:11),99
88,(4:17),99
90,(2:14),99
91,(2:15),99
93,(1:17),99
94,(5:10),99
95,(1:13),99
96,(3:18),99
99,(5:8),99
