day,roomId,ifInRoute,suf_rate,expect_shortage,dis_from_point,rep_value
6,66,false,0.9888888888888889,0,39,0.0
6,67,false,0.9111111111111111,0,38,0.0
6,68,false,0.9407407407407408,0,52,0.0
6,69,false,0.9296296296296296,0,35,0.0
6,70,false,1.0,0,24,0.0
6,71,false,0.9666666666666667,0,26,0.0
6,72,false,0.9666666666666667,0,51,0.0
6,73,false,0.8666666666666667,0,24,0.0
6,74,false,0.9666666666666667,0,41,0.0
6,75,false,0.9222222222222223,0,37,0.0
6,76,false,0.9666666666666667,0,35,0.0
6,77,false,0.9555555555555556,0,26,0.0
6,78,false,0.9555555555555556,0,33,0.0
6,79,false,0.9333333333333333,0,45,0.0
6,80,false,0.9333333333333333,0,66,0.0
6,81,false,0.8666666666666667,0,74,0.0
6,82,false,0.9,0,49,0.0
6,83,false,0.9666666666666667,0,50,0.0
6,84,false,0.9,0,49,0.0
6,85,false,0.9444444444444444,0,62,0.0
6,86,false,0.9,0,81,0.0
6,87,false,0.9,0,73,0.0
6,88,true,0.8888888888888888,10,73,0.136986301369863
6,89,false,0.825925925925926,0,62,0.0
6,90,false,0.8666666666666667,0,76,0.0
6,91,false,0.9333333333333333,0,48,0.0
6,92,false,0.8333333333333334,0,61,0.0
6,93,false,0.9666666666666667,0,70,0.0
6,94,false,0.8333333333333334,1,76,0.013157894736842105
6,95,false,0.8888888888888888,0,49,0.0
6,96,false,0.9,0,64,0.0
6,97,false,0.9555555555555556,0,72,0.0
6,98,true,0.8518518518518519,8,61,0.13114754098360656
6,99,false,0.8777777777777778,0,59,0.0
7,0,false,0.9666666666666667,0,61,0.0
7,1,false,0.9666666666666667,0,46,0.0
7,2,false,0.9333333333333333,0,40,0.0
7,3,false,0.9333333333333333,0,43,0.0
7,4,false,0.9666666666666667,0,42,0.0
7,5,false,0.9444444444444444,0,36,0.0
7,6,false,0.9555555555555556,0,31,0.0
7,7,false,0.9666666666666667,0,53,0.0
7,8,false,0.937037037037037,0,38,0.0
7,9,false,0.9629629629629629,0,50,0.0
7,10,false,1.0,0,51,0.0
7,11,false,1.0,0,41,0.0
7,12,false,0.9666666666666667,0,34,0.0
7,13,false,0.9666666666666667,0,61,0.0
7,14,false,0.9333333333333333,0,47,0.0
7,15,false,0.9666666666666667,0,50,0.0
7,16,false,0.9222222222222223,0,61,0.0
7,17,false,0.9666666666666667,0,54,0.0
7,18,false,0.9259259259259259,0,58,0.0
7,19,true,0.9333333333333333,8,43,0.18604651162790697
7,20,false,0.8,0,10,0.0
7,21,false,0.8,0,14,0.0
7,22,false,1.0,0,18,0.0
7,23,true,0.5666666666666667,2,17,0.11764705882352941
7,24,true,0.8333333333333334,1,24,0.041666666666666664
7,25,false,1.0,1,9,0.1111111111111111
7,26,false,0.8,0,23,0.0
7,27,false,1.0,3,12,0.25
7,28,false,0.7851851851851852,0,23,0.0
7,29,false,1.0,6,18,0.3333333333333333
7,30,true,0.8333333333333334,2,10,0.2
7,31,true,0.7,3,9,0.3333333333333333
7,32,false,1.0,0,14,0.0
7,33,true,0.8,1,25,0.04
7,34,true,0.8,2,18,0.1111111111111111
7,35,false,0.8111111111111111,0,23,0.0
7,36,false,1.0,3,5,0.6
7,37,false,1.0,0,11,0.0
7,38,false,1.0,0,3,0.0
7,39,false,1.0,0,25,0.0
7,40,false,0.7333333333333333,0,72,0.0
7,41,false,0.8666666666666667,0,56,0.0
7,42,false,1.0,0,29,0.0
7,43,false,0.8,0,56,0.0
7,44,false,1.0,0,41,0.0
7,45,false,1.0,0,50,0.0
7,46,false,1.0,0,32,0.0
7,47,false,0.7444444444444445,0,25,0.0
7,48,false,0.7518518518518519,0,37,0.0
7,49,false,1.0,0,52,0.0
7,50,false,1.0,0,36,0.0
7,51,false,0.7333333333333333,0,46,0.0
7,52,false,0.8333333333333334,0,72,0.0
7,53,false,1.0,0,38,0.0
7,54,false,0.7333333333333333,0,44,0.0
7,55,false,1.0,0,25,0.0
7,56,false,0.7777777777777778,0,50,0.0
7,57,false,0.7111111111111111,0,38,0.0
7,58,false,1.0,0,55,0.0
7,59,false,0.7444444444444445,0,34,0.0
7,60,false,0.9,0,40,0.0
7,61,false,0.9666666666666667,0,44,0.0
7,62,false,0.9666666666666667,0,45,0.0
7,63,false,0.9,0,62,0.0
7,64,false,0.9333333333333333,0,65,0.0
7,65,false,0.8888888888888888,0,48,0.0
7,66,false,0.9333333333333333,0,33,0.0
7,67,true,0.8777777777777778,4,68,0.058823529411764705
7,68,false,0.8703703703703703,0,46,0.0
7,69,true,0.8740740740740741,6,41,0.14634146341463414
7,70,false,0.9,0,52,0.0
7,71,false,0.9666666666666667,0,44,0.0
7,72,false,0.9666666666666667,0,81,0.0
7,73,true,0.7666666666666667,2,50,0.04
7,74,false,0.9333333333333333,0,47,0.0
7,75,false,0.9222222222222223,0,53,0.0
7,76,false,0.9333333333333333,0,65,0.0
7,77,true,0.9,2,56,0.03571428571428571
7,78,false,0.9074074074074074,0,29,0.0
7,79,true,0.8703703703703703,11,75,0.14666666666666667
7,80,false,0.9,0,82,0.0
7,81,false,0.8666666666666667,0,104,0.0
7,82,false,0.8666666666666667,0,79,0.0
7,83,true,0.8,2,80,0.025
7,84,false,0.7333333333333333,1,71,0.014084507042253521
7,85,true,0.8666666666666667,2,92,0.021739130434782608
7,86,true,0.8666666666666667,2,111,0.018018018018018018
7,87,true,0.8333333333333334,4,103,0.038834951456310676
7,88,false,1.0,0,103,0.0
7,89,false,0.7703703703703704,0,90,0.0
7,90,false,0.8333333333333334,0,106,0.0
7,91,false,0.8666666666666667,0,78,0.0
7,92,true,0.8,2,75,0.02666666666666667
7,93,false,0.8,0,100,0.0
7,94,false,0.8333333333333334,0,106,0.0
7,95,true,0.8333333333333334,5,65,0.07692307692307693
7,96,true,0.8222222222222222,2,74,0.02702702702702703
7,97,false,0.9444444444444444,0,70,0.0
7,98,false,1.0,0,91,0.0
7,99,true,0.837037037037037,8,89,0.0898876404494382
8,0,false,0.9333333333333333,0,58,0.0
8,1,false,0.9,0,45,0.0
8,2,false,0.9,0,51,0.0
8,3,true,0.8,1,46,0.021739130434782608
8,4,true,0.8666666666666667,1,47,0.02127659574468085
8,5,false,0.8777777777777778,0,79,0.0
8,6,false,0.9111111111111111,0,72,0.0
8,7,false,0.8888888888888888,0,60,0.0
8,8,false,0.8777777777777778,0,73,0.0
8,9,false,0.9296296296296296,0,67,0.0
8,10,false,0.9666666666666667,0,38,0.0
8,11,false,1.0,0,60,0.0
8,12,false,0.9333333333333333,0,73,0.0
8,13,false,0.9,0,54,0.0
8,14,false,0.8666666666666667,0,72,0.0
8,15,false,0.9222222222222223,0,43,0.0
8,16,false,0.8333333333333334,0,36,0.0
8,17,false,0.9444444444444444,0,49,0.0
8,18,false,0.8592592592592593,0,51,0.0
8,19,false,1.0,0,60,0.0
8,20,false,0.8,0,79,0.0
8,21,false,0.7666666666666667,0,75,0.0
8,22,false,1.0,0,89,0.0
8,23,false,1.0,0,100,0.0
8,24,false,1.0,0,95,0.0
8,25,false,0.9333333333333333,0,86,0.0
8,26,false,0.7888888888888889,0,112,0.0
8,27,false,0.9555555555555556,0,93,0.0
8,28,false,0.7518518518518519,0,66,0.0
8,29,false,0.9629629629629629,0,101,0.0
8,30,false,1.0,0,97,0.0
8,31,false,1.0,0,90,0.0
8,32,false,0.9,1,89,0.011235955056179775
8,33,false,1.0,0,64,0.0
8,34,false,1.0,0,107,0.0
8,35,false,0.7777777777777778,0,96,0.0
8,36,false,0.9777777777777777,0,84,0.0
8,37,false,0.9444444444444444,0,78,0.0
8,38,false,0.9481481481481482,0,92,0.0
8,39,false,0.9518518518518518,0,92,0.0
8,40,false,0.7333333333333333,0,79,0.0
8,41,false,0.7333333333333333,0,61,0.0
8,42,false,0.9666666666666667,0,60,0.0
8,43,false,0.7333333333333333,1,69,0.014492753623188406
8,44,false,1.0,0,48,0.0
8,45,false,0.9444444444444444,0,63,0.0
8,46,false,0.9666666666666667,1,77,0.012987012987012988
8,47,false,0.7333333333333333,0,64,0.0
8,48,false,0.7296296296296296,0,84,0.0
8,49,false,0.9518518518518518,0,59,0.0
8,50,false,0.9333333333333333,0,53,0.0
8,51,true,0.7333333333333333,1,53,0.018867924528301886
8,52,false,0.8,1,79,0.012658227848101266
8,53,false,0.9,1,53,0.018867924528301886
8,54,false,0.7,0,61,0.0
8,55,false,0.9333333333333333,0,76,0.0
8,56,false,0.7777777777777778,0,57,0.0
8,57,false,0.6666666666666666,0,73,0.0
8,58,false,0.9407407407407408,0,62,0.0
8,59,false,0.7074074074074074,0,87,0.0
8,60,true,0.9,1,49,0.02040816326530612
8,61,false,0.9333333333333333,0,45,0.0
8,62,false,0.9333333333333333,0,44,0.0
8,63,false,0.8666666666666667,0,27,0.0
8,64,true,0.9,1,52,0.019230769230769232
8,65,true,0.8666666666666667,3,41,0.07317073170731707
8,66,true,0.8888888888888888,3,56,0.05357142857142857
8,67,false,1.0,1,33,0.030303030303030304
8,68,true,0.8074074074074075,22,43,0.5116279069767442
8,69,false,1.0,1,48,0.020833333333333332
8,70,true,0.8333333333333334,1,37,0.02702702702702703
8,71,true,0.8666666666666667,2,45,0.044444444444444446
8,72,true,0.8666666666666667,2,40,0.05
8,73,false,1.0,0,39,0.0
8,74,true,0.8,1,42,0.023809523809523808
8,75,true,0.8777777777777778,4,36,0.1111111111111111
8,76,false,0.9111111111111111,0,42,0.0
8,77,false,1.0,0,37,0.0
8,78,true,0.8592592592592593,27,60,0.45
8,79,false,1.0,3,34,0.08823529411764706
8,80,false,0.8333333333333334,0,15,0.0
8,81,false,0.8333333333333334,0,15,0.0
8,82,false,0.8333333333333334,0,10,0.0
8,83,false,1.0,0,9,0.0
8,84,true,0.7333333333333333,2,18,0.1111111111111111
8,85,false,1.0,0,5,0.0
8,86,false,1.0,0,22,0.0
8,87,false,1.0,1,14,0.07142857142857142
8,88,true,0.9481481481481482,20,14,1.4285714285714286
8,89,false,0.7481481481481481,0,11,0.0
8,90,true,0.8,1,17,0.058823529411764705
8,91,false,0.8,0,11,0.0
8,92,false,1.0,0,14,0.0
8,93,true,0.7666666666666667,4,21,0.19047619047619047
8,94,true,0.8,4,17,0.23529411764705882
8,95,false,1.0,0,24,0.0
8,96,false,1.0,0,15,0.0
8,97,false,0.9222222222222223,0,21,0.0
8,98,true,0.9592592592592593,25,4,6.25
8,99,false,1.0,2,2,1.0
9,0,false,0.9333333333333333,0,77,0.0
9,1,false,0.8666666666666667,0,62,0.0
9,2,false,0.8666666666666667,0,56,0.0
9,3,false,1.0,0,55,0.0
9,4,false,1.0,0,58,0.0
9,5,true,0.7777777777777778,5,52,0.09615384615384616
9,6,false,0.8666666666666667,1,47,0.02127659574468085
9,7,false,0.8444444444444444,2,69,0.028985507246376812
9,8,true,0.8444444444444444,9,54,0.16666666666666666
9,9,false,0.8814814814814815,0,66,0.0
9,10,false,0.9333333333333333,0,49,0.0
9,11,false,0.9333333333333333,0,57,0.0
9,12,false,0.8666666666666667,0,50,0.0
9,13,false,0.8333333333333334,0,77,0.0
9,14,false,0.8666666666666667,0,63,0.0
9,15,false,0.8777777777777778,0,66,0.0
9,16,false,0.8222222222222222,2,59,0.03389830508474576
9,17,false,0.9,1,70,0.014285714285714285
9,18,true,0.8037037037037037,11,74,0.14864864864864866
9,19,false,0.9481481481481482,0,59,0.0
9,20,false,0.8,0,42,0.0
9,21,false,0.7333333333333333,0,38,0.0
9,22,false,0.9333333333333333,0,52,0.0
9,23,false,0.9333333333333333,0,63,0.0
9,24,false,0.9666666666666667,0,58,0.0
9,25,true,0.8777777777777778,6,49,0.12244897959183673
9,26,false,0.7777777777777778,0,75,0.0
9,27,false,0.8777777777777778,3,56,0.05357142857142857
9,28,false,0.725925925925926,0,29,0.0
9,29,false,0.9074074074074074,0,64,0.0
9,30,false,1.0,0,60,0.0
9,31,false,0.9333333333333333,1,53,0.018867924528301886
9,32,false,0.8666666666666667,0,52,0.0
9,33,false,0.8666666666666667,0,27,0.0
9,34,false,0.9,0,70,0.0
9,35,false,0.7444444444444445,0,59,0.0
9,36,false,0.9555555555555556,0,47,0.0
9,37,true,0.9111111111111111,4,41,0.0975609756097561
9,38,true,0.8925925925925926,10,55,0.18181818181818182
9,39,false,0.9074074074074074,0,55,0.0
9,40,false,0.6666666666666666,1,56,0.017857142857142856
9,41,true,0.6666666666666666,4,38,0.10526315789473684
9,42,false,0.9333333333333333,0,23,0.0
9,43,true,0.7333333333333333,3,40,0.075
9,44,true,0.8666666666666667,2,25,0.08
9,45,true,0.9111111111111111,3,34,0.08823529411764706
9,46,true,0.9111111111111111,6,40,0.15
9,47,false,0.7222222222222222,0,27,0.0
9,48,false,0.7111111111111111,0,47,0.0
9,49,false,0.8888888888888888,0,36,0.0
9,50,false,0.9333333333333333,0,16,0.0
9,51,false,1.0,0,30,0.0
9,52,false,0.7666666666666667,3,56,0.05357142857142857
9,53,false,0.8666666666666667,1,22,0.045454545454545456
9,54,false,0.7,1,28,0.03571428571428571
9,55,false,0.9333333333333333,1,39,0.02564102564102564
9,56,false,0.7444444444444445,0,34,0.0
9,57,false,0.6555555555555556,0,36,0.0
9,58,true,0.8851851851851852,10,39,0.2564102564102564
9,59,true,0.674074074074074,7,50,0.14
9,60,false,1.0,0,12,0.0
9,61,false,0.9,0,10,0.0
9,62,true,0.8333333333333334,2,7,0.2857142857142857
9,63,true,0.8,2,10,0.2
9,64,false,1.0,0,29,0.0
9,65,false,1.0,0,20,0.0
9,66,false,1.0,0,19,0.0
9,67,true,0.9555555555555556,6,16,0.375
9,68,false,1.0,6,24,0.25
9,69,true,0.9592592592592593,17,11,1.5454545454545454
9,70,false,1.0,0,4,0.0
9,71,false,1.0,0,8,0.0
9,72,false,1.0,0,29,0.0
9,73,false,0.9666666666666667,0,4,0.0
9,74,false,1.0,0,13,0.0
9,75,false,1.0,0,9,0.0
9,76,true,0.8555555555555555,4,19,0.21052631578947367
9,77,true,0.9666666666666667,3,14,0.21428571428571427
9,78,false,1.0,11,23,0.4782608695652174
9,79,true,0.9259259259259259,25,23,1.0869565217391304
9,80,false,0.7333333333333333,0,38,0.0
9,81,false,0.8,0,52,0.0
9,82,false,0.8,0,27,0.0
9,83,false,1.0,0,28,0.0
9,84,false,1.0,0,21,0.0
9,85,false,0.9333333333333333,0,40,0.0
9,86,false,0.9555555555555556,0,59,0.0
9,87,false,0.9666666666666667,0,51,0.0
9,88,false,1.0,0,51,0.0
9,89,false,0.725925925925926,0,38,0.0
9,90,false,1.0,0,54,0.0
9,91,false,0.8,0,26,0.0
9,92,false,0.9666666666666667,0,33,0.0
9,93,false,1.0,0,48,0.0
9,94,false,1.0,0,54,0.0
9,95,false,0.9333333333333333,0,21,0.0
9,96,false,0.9666666666666667,0,36,0.0
9,97,false,0.8888888888888888,0,44,0.0
9,98,false,1.0,0,39,0.0
9,99,false,0.9111111111111111,0,37,0.0
10,0,false,0.9333333333333333,1,15,0.06666666666666667
10,1,true,0.8333333333333334,2,10,0.2
10,2,false,0.8,0,6,0.0
10,3,false,1.0,0,9,0.0
10,4,true,0.9666666666666667,2,8,0.25
10,5,false,1.0,6,24,0.25
10,6,true,0.8333333333333334,6,17,0.35294117647058826
10,7,true,0.7777777777777778,11,7,1.5714285714285714
10,8,false,1.0,9,18,0.5
10,9,true,0.774074074074074,30,12,2.5
10,10,false,0.8333333333333334,0,17,0.0
10,11,true,0.8666666666666667,1,5,0.2
10,12,true,0.7666666666666667,2,18,0.1111111111111111
10,13,true,0.7333333333333333,1,15,0.06666666666666667
10,14,true,0.8,3,17,0.17647058823529413
10,15,true,0.8666666666666667,4,12,0.3333333333333333
10,16,true,0.7444444444444445,12,27,0.4444444444444444
10,17,true,0.8555555555555555,10,8,1.25
10,18,false,1.0,9,12,0.75
10,19,true,0.9111111111111111,14,5,2.8
10,20,false,0.8,0,52,0.0
10,21,false,0.7333333333333333,0,46,0.0
10,22,false,0.8666666666666667,0,64,0.0
10,23,false,0.8333333333333334,0,63,0.0
10,24,false,0.9,0,40,0.0
10,25,false,1.0,0,55,0.0
10,26,false,0.7555555555555555,0,57,0.0
10,27,false,0.8333333333333334,0,38,0.0
10,28,false,0.7185185185185186,0,41,0.0
10,29,false,0.8481481481481481,0,64,0.0
10,30,false,0.9333333333333333,0,56,0.0
10,31,false,0.9333333333333333,0,37,0.0
10,32,false,0.7666666666666667,0,60,0.0
10,33,false,0.7666666666666667,0,43,0.0
10,34,false,0.9,0,58,0.0
10,35,false,0.7333333333333333,0,41,0.0
10,36,false,0.9333333333333333,0,47,0.0
10,37,false,1.0,0,45,0.0
10,38,false,1.0,0,49,0.0
10,39,false,0.8555555555555555,0,37,0.0
10,40,false,0.6666666666666666,0,118,0.0
10,41,false,1.0,0,100,0.0
10,42,false,0.9,0,73,0.0
10,43,false,1.0,0,102,0.0
10,44,false,1.0,0,87,0.0
10,45,false,1.0,0,96,0.0
10,46,false,1.0,0,78,0.0
10,47,false,0.6777777777777778,0,71,0.0
10,48,false,0.6925925925925925,0,83,0.0
10,49,false,0.8407407407407408,0,98,0.0
10,50,false,0.8666666666666667,0,78,0.0
10,51,false,0.9666666666666667,0,92,0.0
10,52,false,0.7666666666666667,1,118,0.00847457627118644
10,53,false,0.8,0,84,0.0
10,54,false,0.6666666666666666,0,90,0.0
10,55,false,0.8888888888888888,0,71,0.0
10,56,false,0.7222222222222222,0,96,0.0
10,57,false,0.6333333333333333,0,84,0.0
10,58,false,1.0,0,101,0.0
10,59,false,1.0,0,80,0.0
10,60,false,1.0,0,50,0.0
10,61,false,0.8333333333333334,1,72,0.013888888888888888
10,62,false,1.0,0,57,0.0
10,63,false,1.0,0,56,0.0
10,64,false,0.9,0,91,0.0
10,65,false,0.9888888888888889,0,42,0.0
10,66,false,0.9666666666666667,0,51,0.0
10,67,false,1.0,0,72,0.0
10,68,false,0.9555555555555556,2,38,0.05263157894736842
10,69,false,1.0,0,55,0.0
10,70,false,0.9,0,66,0.0
10,71,false,0.9333333333333333,0,64,0.0
10,72,false,0.9,2,79,0.02531645569620253
10,73,false,0.9,0,66,0.0
10,74,false,0.9666666666666667,0,49,0.0
10,75,false,0.9777777777777777,0,53,0.0
10,76,false,1.0,0,81,0.0
10,77,false,1.0,0,76,0.0
10,78,false,0.9444444444444444,3,57,0.05263157894736842
10,79,false,1.0,0,73,0.0
10,80,false,0.7333333333333333,1,48,0.020833333333333332
10,81,false,0.6666666666666666,3,70,0.04285714285714286
10,82,false,0.7333333333333333,0,45,0.0
10,83,false,0.9,2,46,0.043478260869565216
10,84,false,0.9666666666666667,0,41,0.0
10,85,true,0.8777777777777778,8,58,0.13793103448275862
10,86,false,0.9222222222222223,1,77,0.012987012987012988
10,87,false,0.9333333333333333,2,69,0.028985507246376812
10,88,true,0.9629629629629629,9,69,0.13043478260869565
10,89,false,0.7,0,56,0.0
10,90,false,0.9666666666666667,0,72,0.0
10,91,true,0.7,3,44,0.06818181818181818
10,92,false,0.9666666666666667,0,41,0.0
10,93,false,0.9333333333333333,2,66,0.030303030303030304
10,94,false,0.9666666666666667,0,72,0.0
10,95,true,0.8666666666666667,8,41,0.1951219512195122
10,96,true,0.9222222222222223,3,40,0.075
10,97,false,0.8444444444444444,0,36,0.0
10,98,true,0.9592592592592593,9,57,0.15789473684210525
10,99,true,0.837037037037037,10,55,0.18181818181818182
11,0,false,0.8,0,105,0.0
11,1,false,1.0,0,90,0.0
11,2,false,0.8,0,84,0.0
11,3,false,0.8333333333333334,2,83,0.024096385542168676
11,4,false,1.0,0,86,0.0
11,5,false,0.9777777777777777,0,80,0.0
11,6,false,1.0,0,75,0.0
11,7,false,1.0,0,97,0.0
11,8,false,0.9444444444444444,3,82,0.036585365853658534
11,9,false,1.0,0,94,0.0
11,10,false,0.7,0,77,0.0
11,11,false,1.0,0,85,0.0
11,12,false,1.0,0,78,0.0
11,13,false,1.0,0,105,0.0
11,14,false,1.0,0,91,0.0
11,15,false,1.0,0,94,0.0
11,16,false,1.0,0,87,0.0
11,17,false,1.0,0,98,0.0
11,18,false,0.9518518518518518,0,102,0.0
11,19,false,1.0,0,87,0.0
11,20,false,0.8,0,38,0.0
11,21,false,0.6666666666666666,1,44,0.022727272727272728
11,22,true,0.8333333333333334,2,30,0.06666666666666667
11,23,true,0.8,3,41,0.07317073170731707
11,24,false,0.8333333333333334,2,68,0.029411764705882353
11,25,true,0.9666666666666667,3,35,0.08571428571428572
11,26,false,0.7,0,53,0.0
11,27,true,0.8111111111111111,10,56,0.17857142857142858
11,28,false,0.6851851851851852,0,49,0.0
11,29,true,0.7851851851851852,19,42,0.4523809523809524
11,30,false,0.9333333333333333,0,38,0.0
11,31,false,0.9,1,53,0.018867924528301886
11,32,true,0.7333333333333333,2,30,0.06666666666666667
11,33,false,0.7,2,47,0.0425531914893617
11,34,false,0.8333333333333334,2,48,0.041666666666666664
11,35,false,0.7222222222222222,2,67,0.029850746268656716
11,36,true,0.8666666666666667,3,43,0.06976744186046512
11,37,true,0.9777777777777777,2,45,0.044444444444444446
11,38,true,0.9296296296296296,19,41,0.4634146341463415
11,39,true,0.8185185185185185,12,69,0.17391304347826086
11,40,false,0.6333333333333333,1,28,0.03571428571428571
11,41,false,1.0,0,26,0.0
11,42,true,0.8666666666666667,1,17,0.058823529411764705
11,43,false,1.0,0,12,0.0
11,44,true,0.9333333333333333,2,11,0.18181818181818182
11,45,true,0.9777777777777777,3,6,0.5
11,46,true,0.9333333333333333,6,18,0.3333333333333333
11,47,false,0.6444444444444445,0,19,0.0
11,48,true,0.6777777777777778,2,25,0.08
11,49,true,0.7888888888888889,15,10,1.5
11,50,false,0.8666666666666667,0,12,0.0
11,51,false,0.9666666666666667,0,16,0.0
11,52,true,0.7333333333333333,4,28,0.14285714285714285
11,53,true,0.7333333333333333,3,6,0.5
11,54,false,0.6333333333333333,0,2,0.0
11,55,true,0.8333333333333334,7,19,0.3684210526315789
11,56,false,0.7111111111111111,0,18,0.0
11,57,false,0.6222222222222222,0,14,0.0
11,58,true,0.9481481481481482,10,13,0.7692307692307693
11,59,false,0.937037037037037,0,28,0.0
11,60,false,0.9666666666666667,0,40,0.0
11,61,false,0.7666666666666667,0,18,0.0
11,62,false,0.9333333333333333,0,33,0.0
11,63,false,0.9666666666666667,0,34,0.0
11,64,false,0.9,0,35,0.0
11,65,false,0.9666666666666667,0,48,0.0
11,66,false,0.9,0,39,0.0
11,67,false,0.9888888888888889,0,38,0.0
11,68,false,0.9074074074074074,0,52,0.0
11,69,false,0.9481481481481482,0,35,0.0
11,70,false,0.8333333333333334,0,24,0.0
11,71,false,0.9,0,26,0.0
11,72,false,0.8333333333333334,1,51,0.0196078431372549
11,73,false,0.9,0,24,0.0
11,74,false,0.9666666666666667,0,41,0.0
11,75,false,0.8777777777777778,0,37,0.0
11,76,false,1.0,0,35,0.0
11,77,false,0.9222222222222223,0,26,0.0
11,78,false,0.8888888888888888,0,33,0.0
11,79,false,0.9407407407407408,0,45,0.0
11,80,false,0.7,0,66,0.0
11,81,false,0.6666666666666666,1,74,0.013513513513513514
11,82,false,0.7333333333333333,0,49,0.0
11,83,false,0.8,2,50,0.04
11,84,false,0.9333333333333333,0,49,0.0
11,85,false,1.0,0,62,0.0
11,86,false,0.8888888888888888,0,81,0.0
11,87,false,0.8444444444444444,3,73,0.0410958904109589
11,88,false,1.0,0,73,0.0
11,89,false,0.6555555555555556,0,62,0.0
11,90,false,0.9333333333333333,0,76,0.0
11,91,false,1.0,0,48,0.0
11,92,false,0.8666666666666667,0,61,0.0
11,93,false,0.9,1,70,0.014285714285714285
11,94,false,0.9666666666666667,0,76,0.0
11,95,false,1.0,0,49,0.0
11,96,false,1.0,0,64,0.0
11,97,false,0.8333333333333334,0,72,0.0
11,98,false,1.0,0,61,0.0
11,99,false,1.0,0,59,0.0
12,0,false,0.7666666666666667,2,61,0.03278688524590164
12,1,false,1.0,0,46,0.0
12,2,true,0.7666666666666667,2,40,0.05
12,3,true,0.8,2,43,0.046511627906976744
12,4,false,0.9666666666666667,0,42,0.0
12,5,false,0.9333333333333333,1,36,0.027777777777777776
12,6,true,0.9,5,31,0.16129032258064516
12,7,false,0.9888888888888889,0,53,0.0
12,8,true,0.8851851851851852,21,38,0.5526315789473685
12,9,false,0.9444444444444444,2,50,0.04
12,10,true,0.6333333333333333,4,51,0.0784313725490196
12,11,false,0.9,1,41,0.024390243902439025
12,12,false,0.9333333333333333,1,34,0.029411764705882353
12,13,false,0.9,1,61,0.01639344262295082
12,14,false,0.9333333333333333,1,47,0.02127659574468085
12,15,false,0.9666666666666667,0,50,0.0
12,16,false,0.9666666666666667,1,61,0.01639344262295082
12,17,false,0.9777777777777777,1,54,0.018518518518518517
12,18,true,0.9,10,58,0.1724137931034483
12,19,true,0.9740740740740741,2,43,0.046511627906976744
12,20,false,0.8,0,10,0.0
12,21,true,0.6666666666666666,1,14,0.07142857142857142
12,22,false,1.0,0,18,0.0
12,23,false,1.0,0,17,0.0
12,24,true,0.8,3,24,0.125
12,25,false,1.0,5,9,0.5555555555555556
12,26,false,0.6888888888888889,0,23,0.0
12,27,false,1.0,3,12,0.25
12,28,true,0.6592592592592592,1,23,0.043478260869565216
12,29,false,1.0,3,18,0.16666666666666666
12,30,false,0.9,0,10,0.0
12,31,true,0.8333333333333334,1,9,0.1111111111111111
12,32,false,1.0,0,14,0.0
12,33,true,0.6666666666666666,2,25,0.08
12,34,true,0.7666666666666667,6,18,0.3333333333333333
12,35,false,0.7222222222222222,1,23,0.043478260869565216
12,36,false,1.0,0,5,0.0
12,37,false,1.0,0,11,0.0
12,38,false,1.0,17,3,5.666666666666667
12,39,false,1.0,0,25,0.0
12,40,false,0.6,0,72,0.0
12,41,false,0.9333333333333333,0,56,0.0
12,42,false,1.0,0,29,0.0
12,43,false,0.8666666666666667,1,56,0.017857142857142856
12,44,false,1.0,0,41,0.0
12,45,false,1.0,0,50,0.0
12,46,false,1.0,0,32,0.0
12,47,false,0.5888888888888889,0,25,0.0
12,48,false,1.0,0,37,0.0
12,49,false,1.0,0,52,0.0
12,50,false,0.8333333333333334,0,36,0.0
12,51,false,0.9333333333333333,0,46,0.0
12,52,false,1.0,0,72,0.0
12,53,false,1.0,0,38,0.0
12,54,false,0.6,0,44,0.0
12,55,false,1.0,0,25,0.0
12,56,false,0.6777777777777778,0,50,0.0
12,57,false,0.6111111111111112,0,38,0.0
12,58,false,1.0,0,55,0.0
12,59,false,0.8888888888888888,0,34,0.0
12,60,false,0.9333333333333333,0,40,0.0
12,61,false,0.7,0,44,0.0
12,62,false,0.9333333333333333,1,45,0.022222222222222223
12,63,false,0.9666666666666667,0,62,0.0
12,64,false,0.8666666666666667,0,65,0.0
12,65,false,0.9222222222222223,0,48,0.0
12,66,false,0.8555555555555555,1,33,0.030303030303030304
12,67,false,0.9777777777777777,0,68,0.0
12,68,false,0.8666666666666667,2,46,0.043478260869565216
12,69,true,0.8962962962962963,4,41,0.0975609756097561
12,70,false,0.8,2,52,0.038461538461538464
12,71,false,0.9,0,44,0.0
12,72,false,0.7666666666666667,2,81,0.024691358024691357
12,73,false,0.8333333333333334,0,50,0.0
12,74,false,0.9333333333333333,0,47,0.0
12,75,false,0.8444444444444444,0,53,0.0
12,76,false,0.9777777777777777,0,65,0.0
12,77,true,0.8666666666666667,3,56,0.05357142857142857
12,78,true,0.8333333333333334,7,29,0.2413793103448276
12,79,true,0.8777777777777778,8,75,0.10666666666666667
12,80,false,0.7,1,82,0.012195121951219513
12,81,false,0.6,2,104,0.019230769230769232
12,82,false,0.6666666666666666,0,79,0.0
12,83,false,0.8,2,80,0.025
12,84,false,0.9333333333333333,0,71,0.0
12,85,false,0.9333333333333333,1,92,0.010869565217391304
