simulatorType,last_rep_day,day,roomId,roomType,shortage
dynamic,56,59,32,0,1
dynamic,56,59,33,1,0
dynamic,56,59,34,0,2
dynamic,56,59,35,0,1
dynamic,56,59,36,0,0
dynamic,56,59,37,0,0
dynamic,56,59,38,1,0
dynamic,56,59,39,2,0
dynamic,57,59,40,0,0
dynamic,57,59,41,0,0
dynamic,57,59,42,0,0
dynamic,52,59,43,1,0
dynamic,57,59,44,2,0
dynamic,57,59,45,0,0
dynamic,57,59,46,0,4
dynamic,57,59,47,0,0
dynamic,57,59,48,0,0
dynamic,57,59,49,0,0
dynamic,57,59,50,2,0
dynamic,57,59,51,1,0
dynamic,52,59,52,1,0
dynamic,57,59,53,0,0
dynamic,52,59,54,1,0
dynamic,57,59,55,1,0
dynamic,57,59,56,2,0
dynamic,52,59,57,2,0
dynamic,57,59,58,1,0
dynamic,57,59,59,1,0
dynamic,58,59,60,2,0
dynamic,58,59,61,1,0
dynamic,58,59,62,1,0
dynamic,58,59,63,0,0
dynamic,58,59,64,0,0
dynamic,58,59,65,1,0
dynamic,58,59,66,0,0
dynamic,58,59,67,1,0
dynamic,58,59,68,1,0
dynamic,58,59,69,2,0
dynamic,58,59,70,0,0
dynamic,58,59,71,1,0
dynamic,58,59,72,0,0
dynamic,57,59,73,1,0
dynamic,53,59,74,1,0
dynamic,58,59,75,0,0
dynamic,58,59,76,1,0
dynamic,58,59,77,1,0
dynamic,53,59,78,2,0
dynamic,53,59,79,1,0
dynamic,54,59,80,1,3
dynamic,58,59,81,0,0
dynamic,57,59,82,1,0
dynamic,54,59,83,0,0
dynamic,54,59,84,1,1
dynamic,54,59,85,2,1
dynamic,54,59,86,0,3
dynamic,54,59,87,1,0
dynamic,54,59,88,0,2
dynamic,54,59,89,1,0
dynamic,58,59,90,0,0
dynamic,54,59,91,2,0
dynamic,54,59,92,0,1
dynamic,54,59,93,0,6
dynamic,54,59,94,2,1
dynamic,54,59,95,2,1
dynamic,58,59,96,0,0
dynamic,58,59,97,0,0
dynamic,54,59,98,0,5
dynamic,54,59,99,0,0
static,55,60,0,0,0
static,55,60,1,0,0
static,55,60,2,1,1
static,55,60,3,1,7
static,55,60,4,0,0
static,55,60,5,2,0
static,55,60,6,0,6
static,55,60,7,0,0
static,55,60,8,0,1
static,55,60,9,1,0
static,55,60,10,1,1
static,55,60,11,2,0
static,55,60,12,2,0
static,55,60,13,1,0
static,55,60,14,1,3
static,55,60,15,0,0
static,55,60,16,1,0
static,55,60,17,0,1
static,55,60,18,0,2
static,55,60,19,0,3
static,56,60,20,2,0
static,56,60,21,0,3
static,56,60,22,0,1
static,56,60,23,1,2
static,56,60,24,0,2
static,56,60,25,2,0
static,56,60,26,0,0
static,56,60,27,2,0
static,56,60,28,1,0
static,56,60,29,2,0
static,56,60,30,2,0
static,56,60,31,1,0
static,56,60,32,0,1
static,56,60,33,1,0
static,56,60,34,0,5
static,56,60,35,0,0
static,56,60,36,0,0
static,56,60,37,0,2
static,56,60,38,1,0
static,56,60,39,2,0
static,57,60,40,0,0
static,57,60,41,0,0
static,57,60,42,0,0
static,57,60,43,1,0
static,57,60,44,2,0
static,57,60,45,0,1
static,57,60,46,0,7
static,57,60,47,0,1
static,57,60,48,0,1
static,57,60,49,0,1
static,57,60,50,2,0
static,57,60,51,1,0
static,57,60,52,1,0
static,57,60,53,0,3
static,57,60,54,1,0
static,57,60,55,1,0
static,57,60,56,2,0
static,57,60,57,2,0
static,57,60,58,1,0
static,57,60,59,1,0
static,58,60,60,2,0
static,58,60,61,1,0
static,58,60,62,1,0
static,58,60,63,0,0
static,58,60,64,0,0
static,58,60,65,1,0
static,58,60,66,0,0
static,58,60,67,1,0
static,58,60,68,1,0
static,58,60,69,2,0
static,58,60,70,0,0
static,58,60,71,1,0
static,58,60,72,0,0
static,58,60,73,1,0
static,58,60,74,1,0
static,58,60,75,0,0
static,58,60,76,1,0
static,58,60,77,1,0
static,58,60,78,2,0
static,58,60,79,1,0
static,59,60,80,1,0
static,59,60,81,0,0
static,59,60,82,1,0
static,59,60,83,0,0
static,59,60,84,1,0
static,59,60,85,2,0
static,59,60,86,0,1
static,59,60,87,1,0
static,59,60,88,0,0
static,59,60,89,1,0
static,59,60,90,0,0
static,59,60,91,2,0
static,59,60,92,0,0
static,59,60,93,0,0
static,59,60,94,2,0
static,59,60,95,2,0
static,59,60,96,0,0
static,59,60,97,0,0
static,59,60,98,0,0
static,59,60,99,0,0
dynamic,55,60,0,0,1
dynamic,55,60,1,0,1
dynamic,59,60,2,1,0
dynamic,57,60,3,1,0
dynamic,55,60,4,0,5
dynamic,55,60,5,2,0
dynamic,55,60,6,0,4
dynamic,55,60,7,0,3
dynamic,55,60,8,0,2
dynamic,55,60,9,1,1
dynamic,55,60,10,1,7
dynamic,55,60,11,2,0
dynamic,50,60,12,2,2
dynamic,55,60,13,1,0
dynamic,57,60,14,1,0
dynamic,55,60,15,0,1
dynamic,55,60,16,1,0
dynamic,55,60,17,0,1
dynamic,59,60,18,0,0
dynamic,55,60,19,0,3
dynamic,56,60,20,2,0
dynamic,56,60,21,0,1
dynamic,56,60,22,0,0
dynamic,56,60,23,1,0
dynamic,56,60,24,0,1
dynamic,56,60,25,2,0
dynamic,56,60,26,0,1
dynamic,56,60,27,2,0
dynamic,56,60,28,1,2
dynamic,56,60,29,2,0
dynamic,56,60,30,2,0
dynamic,56,60,31,1,0
dynamic,56,60,32,0,0
dynamic,56,60,33,1,0
dynamic,56,60,34,0,2
dynamic,56,60,35,0,1
dynamic,56,60,36,0,2
dynamic,56,60,37,0,2
dynamic,56,60,38,1,0
dynamic,56,60,39,2,0
dynamic,59,60,40,0,0
dynamic,57,60,41,0,0
dynamic,57,60,42,0,0
dynamic,52,60,43,1,0
dynamic,57,60,44,2,0
dynamic,57,60,45,0,0
dynamic,57,60,46,0,4
dynamic,57,60,47,0,1
dynamic,57,60,48,0,3
dynamic,57,60,49,0,0
dynamic,57,60,50,2,0
dynamic,57,60,51,1,0
dynamic,52,60,52,1,0
dynamic,57,60,53,0,3
dynamic,52,60,54,1,0
dynamic,57,60,55,1,0
dynamic,57,60,56,2,0
dynamic,52,60,57,2,0
dynamic,57,60,58,1,0
dynamic,57,60,59,1,0
dynamic,58,60,60,2,0
dynamic,58,60,61,1,0
dynamic,58,60,62,1,0
dynamic,58,60,63,0,0
dynamic,58,60,64,0,0
dynamic,58,60,65,1,0
dynamic,58,60,66,0,0
dynamic,58,60,67,1,0
dynamic,58,60,68,1,0
dynamic,58,60,69,2,0
dynamic,58,60,70,0,0
dynamic,58,60,71,1,0
dynamic,58,60,72,0,0
dynamic,57,60,73,1,0
dynamic,53,60,74,1,0
dynamic,58,60,75,0,0
dynamic,58,60,76,1,0
dynamic,58,60,77,1,0
dynamic,53,60,78,2,0
dynamic,53,60,79,1,0
dynamic,59,60,80,1,0
dynamic,58,60,81,0,2
dynamic,59,60,82,1,0
dynamic,59,60,83,0,0
dynamic,59,60,84,1,0
dynamic,59,60,85,2,0
dynamic,59,60,86,0,0
dynamic,59,60,87,1,0
dynamic,59,60,88,0,0
dynamic,54,60,89,1,0
dynamic,58,60,90,0,0
dynamic,59,60,91,2,0
dynamic,59,60,92,0,0
dynamic,59,60,93,0,0
dynamic,59,60,94,2,0
dynamic,59,60,95,2,0
dynamic,59,60,96,0,0
dynamic,59,60,97,0,0
dynamic,59,60,98,0,0
dynamic,59,60,99,0,0
static,60,61,0,0,0
static,60,61,1,0,0
static,60,61,2,1,0
static,60,61,3,1,0
static,60,61,4,0,1
static,60,61,5,2,0
static,60,61,6,0,0
static,60,61,7,0,0
static,60,61,8,0,0
static,60,61,9,1,0
static,60,61,10,1,0
static,60,61,11,2,0
static,60,61,12,2,0
static,60,61,13,1,0
static,60,61,14,1,0
static,60,61,15,0,0
static,60,61,16,1,0
static,60,61,17,0,0
static,60,61,18,0,0
static,60,61,19,0,0
static,56,61,20,2,0
static,56,61,21,0,1
static,56,61,22,0,7
static,56,61,23,1,5
static,56,61,24,0,2
static,56,61,25,2,0
static,56,61,26,0,1
static,56,61,27,2,0
static,56,61,28,1,0
static,56,61,29,2,11
static,56,61,30,2,6
static,56,61,31,1,0
static,56,61,32,0,3
static,56,61,33,1,2
static,56,61,34,0,1
static,56,61,35,0,1
static,56,61,36,0,1
static,56,61,37,0,3
static,56,61,38,1,2
static,56,61,39,2,0
static,57,61,40,0,0
static,57,61,41,0,2
static,57,61,42,0,0
static,57,61,43,1,0
static,57,61,44,2,0
static,57,61,45,0,2
static,57,61,46,0,3
static,57,61,47,0,0
static,57,61,48,0,1
static,57,61,49,0,2
static,57,61,50,2,0
static,57,61,51,1,0
static,57,61,52,1,0
static,57,61,53,0,3
static,57,61,54,1,0
static,57,61,55,1,1
static,57,61,56,2,0
static,57,61,57,2,0
static,57,61,58,1,2
static,57,61,59,1,0
static,58,61,60,2,0
static,58,61,61,1,0
static,58,61,62,1,0
static,58,61,63,0,3
static,58,61,64,0,0
static,58,61,65,1,0
static,58,61,66,0,0
static,58,61,67,1,0
static,58,61,68,1,0
static,58,61,69,2,0
static,58,61,70,0,1
static,58,61,71,1,0
static,58,61,72,0,0
static,58,61,73,1,0
static,58,61,74,1,0
static,58,61,75,0,1
static,58,61,76,1,0
static,58,61,77,1,0
static,58,61,78,2,0
static,58,61,79,1,0
static,59,61,80,1,0
static,59,61,81,0,0
static,59,61,82,1,0
static,59,61,83,0,0
static,59,61,84,1,0
static,59,61,85,2,0
static,59,61,86,0,0
static,59,61,87,1,0
static,59,61,88,0,4
static,59,61,89,1,0
static,59,61,90,0,0
static,59,61,91,2,0
static,59,61,92,0,0
static,59,61,93,0,0
static,59,61,94,2,0
static,59,61,95,2,0
static,59,61,96,0,0
static,59,61,97,0,0
static,59,61,98,0,0
static,59,61,99,0,0
dynamic,60,61,0,0,0
dynamic,60,61,1,0,0
dynamic,60,61,2,1,0
dynamic,60,61,3,1,0
dynamic,60,61,4,0,0
dynamic,60,61,5,2,0
dynamic,60,61,6,0,0
dynamic,60,61,7,0,0
dynamic,60,61,8,0,0
dynamic,60,61,9,1,0
dynamic,60,61,10,1,0
dynamic,55,61,11,2,0
dynamic,60,61,12,2,0
dynamic,60,61,13,1,0
dynamic,60,61,14,1,0
dynamic,60,61,15,0,0
dynamic,60,61,16,1,0
dynamic,60,61,17,0,0
dynamic,60,61,18,0,0
dynamic,60,61,19,0,0
dynamic,56,61,20,2,0
dynamic,56,61,21,0,3
dynamic,56,61,22,0,0
dynamic,56,61,23,1,0
dynamic,56,61,24,0,2
dynamic,56,61,25,2,0
dynamic,56,61,26,0,3
dynamic,56,61,27,2,2
dynamic,56,61,28,1,4
dynamic,56,61,29,2,1
dynamic,56,61,30,2,3
dynamic,56,61,31,1,2
dynamic,56,61,32,0,2
dynamic,56,61,33,1,0
dynamic,56,61,34,0,0
dynamic,56,61,35,0,0
dynamic,56,61,36,0,1
dynamic,56,61,37,0,1
dynamic,56,61,38,1,5
dynamic,56,61,39,2,2
dynamic,59,61,40,0,0
dynamic,57,61,41,0,0
dynamic,57,61,42,0,0
dynamic,52,61,43,1,0
dynamic,57,61,44,2,0
dynamic,57,61,45,0,0
dynamic,57,61,46,0,2
dynamic,57,61,47,0,0
dynamic,57,61,48,0,1
dynamic,57,61,49,0,0
dynamic,57,61,50,2,0
dynamic,57,61,51,1,0
dynamic,52,61,52,1,1
dynamic,57,61,53,0,5
dynamic,52,61,54,1,0
dynamic,57,61,55,1,0
dynamic,57,61,56,2,0
dynamic,52,61,57,2,0
dynamic,57,61,58,1,0
dynamic,57,61,59,1,0
dynamic,58,61,60,2,0
dynamic,58,61,61,1,0
dynamic,58,61,62,1,0
dynamic,58,61,63,0,3
dynamic,58,61,64,0,0
dynamic,58,61,65,1,0
dynamic,58,61,66,0,3
dynamic,58,61,67,1,0
dynamic,58,61,68,1,0
dynamic,58,61,69,2,0
dynamic,58,61,70,0,0
dynamic,58,61,71,1,0
dynamic,58,61,72,0,0
dynamic,57,61,73,1,0
dynamic,53,61,74,1,0
dynamic,58,61,75,0,0
dynamic,58,61,76,1,0
dynamic,58,61,77,1,0
dynamic,53,61,78,2,0
dynamic,53,61,79,1,0
dynamic,59,61,80,1,0
dynamic,60,61,81,0,0
dynamic,59,61,82,1,0
dynamic,59,61,83,0,0
dynamic,59,61,84,1,0
dynamic,59,61,85,2,0
dynamic,59,61,86,0,2
dynamic,59,61,87,1,0
dynamic,59,61,88,0,0
dynamic,54,61,89,1,0
dynamic,58,61,90,0,0
dynamic,59,61,91,2,0
dynamic,59,61,92,0,2
dynamic,59,61,93,0,0
dynamic,59,61,94,2,0
dynamic,59,61,95,2,0
dynamic,59,61,96,0,0
dynamic,59,61,97,0,0
dynamic,59,61,98,0,0
dynamic,59,61,99,0,0
static,60,62,0,0,0
static,60,62,1,0,2
static,60,62,2,1,0
static,60,62,3,1,0
static,60,62,4,0,1
static,60,62,5,2,0
static,60,62,6,0,0
static,60,62,7,0,0
static,60,62,8,0,0
static,60,62,9,1,0
static,60,62,10,1,0
static,60,62,11,2,0
static,60,62,12,2,0
static,60,62,13,1,0
static,60,62,14,1,0
static,60,62,15,0,0
static,60,62,16,1,0
static,60,62,17,0,0
static,60,62,18,0,0
static,60,62,19,0,0
static,61,62,20,2,0
static,61,62,21,0,0
static,61,62,22,0,0
static,61,62,23,1,0
static,61,62,24,0,0
static,61,62,25,2,0
static,61,62,26,0,0
static,61,62,27,2,0
static,61,62,28,1,0
static,61,62,29,2,0
static,61,62,30,2,0
static,61,62,31,1,0
static,61,62,32,0,0
static,61,62,33,1,0
static,61,62,34,0,1
static,61,62,35,0,0
static,61,62,36,0,0
static,61,62,37,0,0
static,61,62,38,1,0
static,61,62,39,2,0
static,57,62,40,0,2
static,57,62,41,0,1
static,57,62,42,0,2
static,57,62,43,1,0
static,57,62,44,2,0
static,57,62,45,0,4
static,57,62,46,0,7
static,57,62,47,0,2
static,57,62,48,0,0
static,57,62,49,0,3
static,57,62,50,2,0
static,57,62,51,1,2
static,57,62,52,1,0
static,57,62,53,0,3
static,57,62,54,1,0
static,57,62,55,1,2
static,57,62,56,2,1
static,57,62,57,2,0
static,57,62,58,1,2
static,57,62,59,1,0
static,58,62,60,2,0
static,58,62,61,1,0
static,58,62,62,1,4
static,58,62,63,0,2
static,58,62,64,0,1
static,58,62,65,1,0
static,58,62,66,0,4
static,58,62,67,1,0
static,58,62,68,1,0
static,58,62,69,2,0
static,58,62,70,0,0
static,58,62,71,1,0
static,58,62,72,0,0
static,58,62,73,1,3
static,58,62,74,1,0
static,58,62,75,0,1
static,58,62,76,1,0
static,58,62,77,1,0
static,58,62,78,2,0
static,58,62,79,1,0
static,59,62,80,1,0
static,59,62,81,0,0
static,59,62,82,1,0
static,59,62,83,0,0
static,59,62,84,1,0
static,59,62,85,2,0
static,59,62,86,0,0
static,59,62,87,1,0
static,59,62,88,0,2
static,59,62,89,1,0
static,59,62,90,0,0
static,59,62,91,2,0
static,59,62,92,0,1
static,59,62,93,0,1
static,59,62,94,2,0
static,59,62,95,2,0
static,59,62,96,0,1
static,59,62,97,0,1
static,59,62,98,0,0
static,59,62,99,0,0
dynamic,60,62,0,0,0
dynamic,60,62,1,0,0
dynamic,60,62,2,1,0
dynamic,60,62,3,1,0
dynamic,60,62,4,0,0
dynamic,60,62,5,2,0
dynamic,60,62,6,0,2
dynamic,60,62,7,0,1
dynamic,60,62,8,0,0
dynamic,60,62,9,1,0
dynamic,60,62,10,1,0
dynamic,55,62,11,2,0
dynamic,60,62,12,2,0
dynamic,60,62,13,1,0
dynamic,60,62,14,1,0
dynamic,60,62,15,0,0
dynamic,60,62,16,1,0
dynamic,60,62,17,0,0
dynamic,60,62,18,0,0
dynamic,60,62,19,0,0
dynamic,61,62,20,2,0
dynamic,61,62,21,0,0
dynamic,61,62,22,0,1
dynamic,61,62,23,1,0
dynamic,61,62,24,0,0
dynamic,61,62,25,2,0
dynamic,61,62,26,0,0
dynamic,61,62,27,2,0
dynamic,61,62,28,1,0
dynamic,61,62,29,2,0
dynamic,61,62,30,2,0
dynamic,61,62,31,1,0
dynamic,61,62,32,0,0
dynamic,61,62,33,1,0
dynamic,61,62,34,0,0
dynamic,61,62,35,0,0
dynamic,61,62,36,0,0
dynamic,61,62,37,0,1
dynamic,61,62,38,1,0
dynamic,61,62,39,2,0
dynamic,59,62,40,0,0
dynamic,57,62,41,0,3
dynamic,57,62,42,0,0
dynamic,52,62,43,1,0
dynamic,57,62,44,2,0
dynamic,57,62,45,0,1
dynamic,57,62,46,0,2
dynamic,57,62,47,0,1
dynamic,57,62,48,0,0
dynamic,57,62,49,0,1
dynamic,57,62,50,2,0
dynamic,57,62,51,1,1
dynamic,52,62,52,1,0
dynamic,57,62,53,0,4
dynamic,52,62,54,1,0
dynamic,57,62,55,1,0
dynamic,57,62,56,2,0
dynamic,52,62,57,2,4
dynamic,57,62,58,1,1
dynamic,57,62,59,1,0
dynamic,58,62,60,2,0
dynamic,58,62,61,1,0
dynamic,58,62,62,1,0
dynamic,58,62,63,0,10
dynamic,58,62,64,0,4
dynamic,58,62,65,1,0
dynamic,58,62,66,0,3
dynamic,58,62,67,1,0
dynamic,58,62,68,1,1
dynamic,58,62,69,2,0
dynamic,58,62,70,0,1
dynamic,58,62,71,1,1
dynamic,58,62,72,0,0
dynamic,57,62,73,1,3
dynamic,53,62,74,1,0
dynamic,58,62,75,0,0
dynamic,58,62,76,1,0
dynamic,58,62,77,1,0
dynamic,53,62,78,2,0
dynamic,53,62,79,1,0
dynamic,59,62,80,1,0
dynamic,60,62,81,0,1
dynamic,59,62,82,1,0
dynamic,59,62,83,0,1
dynamic,59,62,84,1,0
dynamic,59,62,85,2,0
dynamic,59,62,86,0,2
dynamic,59,62,87,1,0
dynamic,59,62,88,0,3
dynamic,54,62,89,1,0
dynamic,58,62,90,0,2
dynamic,59,62,91,2,0
dynamic,59,62,92,0,0
dynamic,59,62,93,0,0
dynamic,59,62,94,2,0
dynamic,59,62,95,2,0
dynamic,59,62,96,0,1
dynamic,59,62,97,0,0
dynamic,59,62,98,0,2
dynamic,59,62,99,0,0
static,60,63,0,0,2
static,60,63,1,0,0
static,60,63,2,1,0
static,60,63,3,1,0
static,60,63,4,0,2
static,60,63,5,2,0
static,60,63,6,0,1
static,60,63,7,0,0
static,60,63,8,0,0
static,60,63,9,1,0
static,60,63,10,1,0
static,60,63,11,2,0
static,60,63,12,2,0
static,60,63,13,1,0
static,60,63,14,1,0
static,60,63,15,0,0
static,60,63,16,1,0
static,60,63,17,0,3
static,60,63,18,0,0
static,60,63,19,0,0
static,61,63,20,2,0
static,61,63,21,0,0
static,61,63,22,0,0
static,61,63,23,1,0
static,61,63,24,0,1
static,61,63,25,2,0
static,61,63,26,0,0
static,61,63,27,2,0
static,61,63,28,1,0
static,61,63,29,2,0
static,61,63,30,2,0
static,61,63,31,1,0
static,61,63,32,0,0
static,61,63,33,1,0
static,61,63,34,0,0
static,61,63,35,0,0
static,61,63,36,0,0
static,61,63,37,0,1
static,61,63,38,1,0
static,61,63,39,2,0
static,62,63,40,0,0
static,62,63,41,0,0
static,62,63,42,0,0
static,62,63,43,1,0
static,62,63,44,2,0
static,62,63,45,0,0
static,62,63,46,0,1
static,62,63,47,0,0
static,62,63,48,0,0
static,62,63,49,0,0
static,62,63,50,2,0
static,62,63,51,1,0
static,62,63,52,1,0
static,62,63,53,0,0
static,62,63,54,1,0
static,62,63,55,1,0
static,62,63,56,2,0
static,62,63,57,2,0
static,62,63,58,1,0
static,62,63,59,1,0
static,58,63,60,2,0
static,58,63,61,1,0
static,58,63,62,1,0
static,58,63,63,0,6
static,58,63,64,0,3
static,58,63,65,1,0
static,58,63,66,0,2
static,58,63,67,1,0
static,58,63,68,1,1
static,58,63,69,2,0
static,58,63,70,0,2
static,58,63,71,1,4
static,58,63,72,0,0
static,58,63,73,1,3
static,58,63,74,1,0
static,58,63,75,0,3
static,58,63,76,1,0
static,58,63,77,1,0
static,58,63,78,2,0
static,58,63,79,1,0
static,59,63,80,1,0
static,59,63,81,0,3
static,59,63,82,1,0
static,59,63,83,0,0
static,59,63,84,1,2
static,59,63,85,2,0
static,59,63,86,0,3
static,59,63,87,1,0
static,59,63,88,0,0
static,59,63,89,1,0
static,59,63,90,0,0
static,59,63,91,2,0
static,59,63,92,0,0
static,59,63,93,0,1
static,59,63,94,2,0
static,59,63,95,2,0
static,59,63,96,0,0
static,59,63,97,0,1
static,59,63,98,0,1
static,59,63,99,0,0
dynamic,60,63,0,0,0
dynamic,60,63,1,0,0
dynamic,60,63,2,1,0
dynamic,60,63,3,1,0
dynamic,60,63,4,0,2
dynamic,60,63,5,2,0
dynamic,60,63,6,0,2
dynamic,60,63,7,0,3
dynamic,60,63,8,0,0
dynamic,60,63,9,1,0
dynamic,60,63,10,1,0
dynamic,55,63,11,2,0
dynamic,60,63,12,2,0
dynamic,60,63,13,1,0
dynamic,60,63,14,1,0
dynamic,60,63,15,0,0
dynamic,60,63,16,1,0
dynamic,60,63,17,0,0
dynamic,60,63,18,0,1
dynamic,60,63,19,0,1
dynamic,61,63,20,2,0
dynamic,61,63,21,0,0
dynamic,61,63,22,0,1
dynamic,61,63,23,1,0
dynamic,61,63,24,0,0
dynamic,61,63,25,2,0
dynamic,61,63,26,0,0
dynamic,61,63,27,2,0
dynamic,61,63,28,1,0
dynamic,61,63,29,2,0
dynamic,61,63,30,2,0
dynamic,61,63,31,1,0
dynamic,61,63,32,0,0
dynamic,61,63,33,1,0
dynamic,61,63,34,0,0
dynamic,61,63,35,0,1
dynamic,61,63,36,0,0
dynamic,61,63,37,0,0
dynamic,61,63,38,1,0
dynamic,61,63,39,2,0
dynamic,62,63,40,0,0
dynamic,62,63,41,0,0
dynamic,62,63,42,0,0
dynamic,62,63,43,1,0
dynamic,62,63,44,2,0
dynamic,62,63,45,0,0
dynamic,62,63,46,0,0
dynamic,62,63,47,0,0
dynamic,62,63,48,0,0
dynamic,62,63,49,0,0
dynamic,62,63,50,2,0
dynamic,62,63,51,1,0
dynamic,62,63,52,1,0
dynamic,62,63,53,0,0
dynamic,62,63,54,1,0
dynamic,62,63,55,1,0
dynamic,62,63,56,2,0
dynamic,62,63,57,2,0
dynamic,62,63,58,1,0
dynamic,62,63,59,1,0
dynamic,58,63,60,2,7
dynamic,58,63,61,1,1
dynamic,58,63,62,1,0
dynamic,58,63,63,0,3
dynamic,58,63,64,0,3
dynamic,58,63,65,1,0
dynamic,58,63,66,0,1
dynamic,58,63,67,1,0
dynamic,58,63,68,1,4
dynamic,58,63,69,2,0
dynamic,58,63,70,0,0
dynamic,58,63,71,1,2
dynamic,58,63,72,0,1
dynamic,57,63,73,1,2
dynamic,53,63,74,1,0
dynamic,58,63,75,0,1
dynamic,58,63,76,1,0
dynamic,58,63,77,1,0
dynamic,53,63,78,2,0
dynamic,53,63,79,1,1
dynamic,59,63,80,1,0
dynamic,60,63,81,0,3
dynamic,59,63,82,1,0
dynamic,59,63,83,0,4
dynamic,59,63,84,1,0
dynamic,59,63,85,2,0
dynamic,59,63,86,0,1
dynamic,59,63,87,1,0
dynamic,59,63,88,0,0
dynamic,54,63,89,1,0
dynamic,58,63,90,0,3
dynamic,59,63,91,2,0
dynamic,59,63,92,0,2
dynamic,59,63,93,0,1
dynamic,59,63,94,2,0
dynamic,59,63,95,2,0
dynamic,59,63,96,0,0
dynamic,59,63,97,0,2
dynamic,59,63,98,0,3
dynamic,59,63,99,0,0
static,60,64,0,0,2
static,60,64,1,0,1
static,60,64,2,1,0
static,60,64,3,1,0
static,60,64,4,0,6
static,60,64,5,2,0
static,60,64,6,0,4
static,60,64,7,0,5
static,60,64,8,0,1
static,60,64,9,1,0
static,60,64,10,1,0
static,60,64,11,2,0
static,60,64,12,2,0
static,60,64,13,1,0
static,60,64,14,1,0
static,60,64,15,0,0
static,60,64,16,1,1
static,60,64,17,0,0
static,60,64,18,0,2
static,60,64,19,0,0
static,61,64,20,2,0
static,61,64,21,0,1
static,61,64,22,0,0
static,61,64,23,1,0
static,61,64,24,0,0
static,61,64,25,2,0
static,61,64,26,0,1
static,61,64,27,2,0
static,61,64,28,1,0
static,61,64,29,2,0
static,61,64,30,2,0
static,61,64,31,1,0
static,61,64,32,0,1
static,61,64,33,1,0
static,61,64,34,0,2
static,61,64,35,0,0
static,61,64,36,0,0
static,61,64,37,0,0
static,61,64,38,1,0
static,61,64,39,2,0
static,62,64,40,0,0
static,62,64,41,0,0
static,62,64,42,0,0
static,62,64,43,1,0
static,62,64,44,2,0
static,62,64,45,0,0
static,62,64,46,0,3
static,62,64,47,0,0
static,62,64,48,0,0
static,62,64,49,0,0
static,62,64,50,2,0
static,62,64,51,1,0
static,62,64,52,1,0
static,62,64,53,0,1
static,62,64,54,1,0
static,62,64,55,1,0
static,62,64,56,2,0
static,62,64,57,2,0
static,62,64,58,1,0
static,62,64,59,1,0
static,63,64,60,2,0
static,63,64,61,1,0
static,63,64,62,1,0
static,63,64,63,0,0
static,63,64,64,0,0
static,63,64,65,1,0
static,63,64,66,0,0
static,63,64,67,1,0
static,63,64,68,1,0
static,63,64,69,2,0
static,63,64,70,0,0
static,63,64,71,1,0
static,63,64,72,0,0
static,63,64,73,1,0
static,63,64,74,1,0
static,63,64,75,0,0
static,63,64,76,1,0
static,63,64,77,1,0
static,63,64,78,2,0
static,63,64,79,1,0
static,59,64,80,1,0
static,59,64,81,0,5
static,59,64,82,1,5
static,59,64,83,0,3
static,59,64,84,1,7
static,59,64,85,2,4
static,59,64,86,0,0
static,59,64,87,1,0
static,59,64,88,0,0
static,59,64,89,1,0
static,59,64,90,0,3
static,59,64,91,2,0
static,59,64,92,0,1
static,59,64,93,0,1
static,59,64,94,2,0
static,59,64,95,2,0
static,59,64,96,0,1
static,59,64,97,0,0
static,59,64,98,0,4
static,59,64,99,0,0
dynamic,60,64,0,0,0
dynamic,60,64,1,0,0
dynamic,60,64,2,1,1
dynamic,60,64,3,1,3
dynamic,60,64,4,0,2
dynamic,60,64,5,2,0
dynamic,60,64,6,0,3
dynamic,60,64,7,0,2
dynamic,60,64,8,0,2
dynamic,60,64,9,1,0
dynamic,60,64,10,1,3
dynamic,55,64,11,2,0
dynamic,60,64,12,2,0
dynamic,60,64,13,1,0
dynamic,60,64,14,1,0
dynamic,60,64,15,0,1
dynamic,63,64,16,1,0
dynamic,60,64,17,0,1
dynamic,60,64,18,0,0
dynamic,60,64,19,0,4
dynamic,61,64,20,2,0
dynamic,61,64,21,0,0
dynamic,61,64,22,0,0
dynamic,61,64,23,1,3
dynamic,61,64,24,0,1
dynamic,61,64,25,2,0
dynamic,61,64,26,0,0
dynamic,61,64,27,2,0
dynamic,61,64,28,1,0
dynamic,61,64,29,2,0
dynamic,61,64,30,2,0
dynamic,61,64,31,1,0
dynamic,61,64,32,0,4
dynamic,61,64,33,1,0
dynamic,61,64,34,0,0
dynamic,61,64,35,0,0
dynamic,61,64,36,0,0
dynamic,61,64,37,0,0
dynamic,61,64,38,1,0
dynamic,61,64,39,2,0
dynamic,62,64,40,0,0
dynamic,62,64,41,0,0
dynamic,62,64,42,0,0
dynamic,62,64,43,1,0
dynamic,62,64,44,2,0
dynamic,62,64,45,0,1
dynamic,62,64,46,0,1
dynamic,62,64,47,0,0
dynamic,62,64,48,0,4
dynamic,62,64,49,0,0
dynamic,62,64,50,2,0
dynamic,62,64,51,1,0
dynamic,62,64,52,1,0
dynamic,62,64,53,0,0
dynamic,62,64,54,1,0
dynamic,62,64,55,1,0
dynamic,62,64,56,2,0
dynamic,62,64,57,2,0
dynamic,62,64,58,1,0
dynamic,62,64,59,1,0
dynamic,63,64,60,2,0
dynamic,63,64,61,1,0
dynamic,63,64,62,1,0
